TransactionID,TransactionAmt,FraudProbability,RiskTier,TrueLabel,HourOfDay,DeviceType
3122740,14.925,0.8454769738967283,Critical Risk,1,16,1
3428861,47.95,0.012495108321278668,Clear,0,21,0
3284949,82.95,0.007720083237609706,Clear,0,1,0
3355118,38.79,0.037393132473309436,Clear,0,21,0
3456095,49.0,0.027380179813607193,Clear,0,22,0
3507924,19.95,0.02376631534169023,Clear,0,9,0
3333127,100.0,0.02228502879105318,Clear,0,20,0
3218837,109.0,0.018211006418872498,Clear,0,16,0
3188874,61.332,0.762145624449892,Critical Risk,1,5,1
3054323,59.0,0.0142256201600292,Clear,0,17,0
3079589,309.97,0.024161311162099647,Clear,0,2,0
3294072,150.5,0.04610938042334729,Clear,0,4,0
3192529,40.95,0.005196772901111694,Clear,0,17,0
3134658,92.0,0.06413153114721919,Clear,0,0,0
3565561,49.0,0.08736050180567947,Clear,0,3,0
3116820,107.95,0.041354080635161564,Clear,0,20,0
3055439,50.0,0.11918623438644137,Clear,0,21,1
3245744,17.418,0.9180107118219154,Critical Risk,1,20,1
3468657,54.5,0.07490863889058988,Clear,0,21,0
3415344,15.37,0.040997717924800434,Clear,0,4,0
3113532,108.95,0.01735002820861052,Clear,0,23,0
3200210,108.438,0.9392325320594815,Critical Risk,1,7,0
3375695,44.0,0.017574746055908426,Clear,0,20,0
3131187,44.5,0.074302119526263,Clear,0,7,0
3119765,250.0,0.025831391542299804,Clear,0,17,0
3307312,107.0,0.02932284703707225,Clear,0,1,0
3365723,100.0,0.021882980753820887,Clear,0,18,0
3558617,250.0,0.06785549159724634,Clear,0,17,0
3275133,39.0,0.01585130146053808,Clear,0,23,0
3427607,29.0,0.024175166414601674,Clear,0,11,0
3393772,59.0,0.06509003567365301,Clear,0,21,0
3494809,108.5,0.19318138675901003,Clear,0,22,0
3129863,150.0,0.022366572514552013,Clear,0,23,0
3179896,117.0,0.014168475655186925,Clear,0,1,0
3214844,57.95,0.029794114938847007,Clear,0,13,0
3470139,39.0,0.032928218011139314,Clear,0,13,0
3441037,280.0,0.7924172897099011,Critical Risk,0,10,0
3065229,59.0,0.5474336057306983,Suspicious,1,18,0
3335769,58.95,0.017927116471615635,Clear,0,15,0
3541104,364.28,0.05326256890778845,Clear,0,15,0
3012350,150.0,0.008517748179788783,Clear,0,15,0
3121548,67.95,0.011435090811638562,Clear,0,1,0
3185318,29.0,0.017513739351575575,Clear,0,21,0
3345489,134.95,0.015892983789453606,Clear,0,20,0
3512639,112.0,0.060243716047329886,Clear,0,21,0
3260583,25.95,0.009528970428877898,Clear,0,20,0
3061951,50.0,0.010262118377171519,Clear,0,0,0
3532666,107.95,0.006420833882412103,Clear,0,17,0
3255108,34.0,0.055985421293739256,Clear,0,1,0
3151772,390.0,0.1158111660238103,Clear,0,16,0
3239745,33.534,0.9810708060070131,Critical Risk,1,20,1
3161081,422.5,0.050942696167257565,Clear,0,17,0
3562357,49.0,0.03984530463734522,Clear,0,21,0
3166883,57.95,0.004756357802278524,Clear,0,18,0
3347962,35.95,0.010855234443397423,Clear,0,16,0
3060934,47.95,0.011401848172931965,Clear,0,21,0
3075630,117.0,0.05508942290702207,Clear,0,16,0
3412244,390.0,0.1271793538069399,Clear,0,14,0
2992435,319.95,0.024440502234694902,Clear,0,0,0
3054948,57.95,0.026681541064171244,Clear,0,19,0
3101164,50.0,0.027054793509576996,Clear,0,17,1
3385478,81.95,0.011219730149495764,Clear,0,3,0
3068886,75.0,0.19868861725311115,Clear,0,8,0
3324325,117.0,0.06361954443875609,Clear,0,23,0
3495635,744.95,0.03534367308305773,Clear,0,2,0
3382552,138.966,0.05620839705847696,Clear,0,0,0
3062104,55.95,0.029770195036054808,Clear,0,0,0
3363660,117.0,0.023287125863824542,Clear,0,22,0
3343591,280.0,0.0313668358158689,Clear,0,1,0
3128066,209.95,0.011716197403547008,Clear,0,16,0
3012815,150.0,0.027480040743244095,Clear,0,17,1
3142883,59.0,0.012508905211495289,Clear,0,14,0
3226620,15.95,0.02468001642616845,Clear,1,15,0
3138552,70.0,0.044311228116853535,Clear,0,1,0
3251261,317.91,0.02237348591167413,Clear,0,21,0
3038419,44.658,0.3532352976947221,Clear,1,23,1
3316804,59.0,0.032356544790401266,Clear,0,21,0
3138534,48.43,0.014497574383519474,Clear,0,1,0
3032677,1000.0,0.00940820083450606,Clear,0,17,0
3276622,50.0,0.01991626986307078,Clear,0,15,0
3290695,150.0,0.5307382207071232,Suspicious,0,23,0
3542487,54.5,0.05287568634070591,Clear,0,21,0
3231637,67.95,0.04486031964484418,Clear,0,4,0
3473466,100.0,0.033490218848987806,Clear,0,17,1
3210199,884.0,0.10120596067095392,Clear,0,21,0
3131615,59.0,0.024811715321882095,Clear,0,14,0
3307650,25.0,0.2904017785664393,Clear,0,4,0
3280812,117.0,0.04811730103302764,Clear,0,22,0
3287626,80.0,0.05127973063516107,Clear,0,22,0
3491632,39.0,0.02070107379657776,Clear,0,21,0
3104858,218.0,0.025664644915809047,Clear,0,16,0
3241138,117.0,0.04015844343208859,Clear,0,3,0
3186891,20.871,0.05623314299415478,Clear,0,16,0
3085048,200.0,0.05643186767188749,Clear,0,22,1
3171258,25.0,0.027568945670757797,Clear,0,4,0
3361380,226.0,0.053780206031721976,Clear,0,22,0
3550277,554.0,0.6929401415006833,Suspicious,0,18,0
3208223,186.0,0.0722372501860995,Clear,0,2,0
3456356,117.0,0.034483150179278596,Clear,0,23,0
3147076,100.0,0.016203944034117988,Clear,0,22,1
3076779,100.0,0.012005417494980564,Clear,0,18,0
3537656,59.0,0.026294601336106987,Clear,0,11,0
3164509,54.0,0.01975226177065302,Clear,0,19,0
3234151,54.5,0.07096306467631013,Clear,0,23,0
3258084,155.5,0.04328675348601684,Clear,0,0,0
3548591,106.0,0.005494129978112087,Clear,0,0,0
3149211,24.5,0.01771172315245396,Clear,0,18,0
3470999,1044.95,0.014354863277115356,Clear,0,18,0
3194814,24.0,0.01024610208866804,Clear,0,13,0
3090950,150.0,0.030323942173254802,Clear,0,22,0
3264248,55.0,0.012900953092832502,Clear,0,23,0
3525821,110.0,0.015187842339432754,Clear,0,13,0
3063862,88.499,0.032651632531669354,Clear,0,14,0
3001903,92.0,0.02827377945076069,Clear,1,19,0
3134831,107.0,0.06850713585100963,Clear,0,1,0
3213177,25.95,0.006122755847065153,Clear,0,20,0
3154827,125.0,0.01442362384777597,Clear,0,17,0
3252944,68.95,0.019150155873411734,Clear,0,15,0
2993480,226.0,0.015009919053816165,Clear,0,14,0
3405864,151.0,0.07354554972946163,Clear,0,17,0
3170451,171.0,0.22008170394382714,Clear,0,23,0
3575144,450.0,0.25097586792889715,Clear,1,2,0
3410866,35.95,0.008844123272730901,Clear,0,1,0
3551717,78.5,0.03429075002419705,Clear,0,1,0
3130489,59.54,0.04975615827882694,Clear,0,1,0
3563009,445.0,0.10367522731871834,Clear,0,1,0
3075850,714.95,0.06320473047630297,Clear,0,16,0
3086089,47.95,0.011521869243157665,Clear,0,1,0
3376791,23.926,0.04395832569588765,Clear,0,1,1
3377709,117.0,0.012605946520599699,Clear,0,14,0
3545518,49.0,0.019334602321755965,Clear,0,0,0
3189130,57.95,0.009200866846509276,Clear,0,14,0
3340202,59.0,0.08238267684933477,Clear,0,21,0
3013057,27.915,0.05560578649597702,Clear,0,18,0
3408546,108.5,0.055480550517300664,Clear,0,15,0
3033472,186.0,0.036551847794800404,Clear,0,20,0
3478221,226.0,0.03425442709093208,Clear,0,10,0
3438623,34.0,0.024780412097368764,Clear,0,13,0
3229800,59.0,0.05361487133499751,Clear,0,17,0
3546679,26.129,0.022888738065779547,Clear,0,15,0
3123106,25.95,0.006693031865539126,Clear,0,18,0
3154810,29.0,0.016028407731748257,Clear,0,16,0
3319765,117.0,0.009436545945202261,Clear,0,20,0
3296145,45.0,0.02282780015178127,Clear,0,23,0
3293745,107.95,0.03408704010035413,Clear,0,2,0
3292197,311.95,0.04032302745326065,Clear,0,18,0
3118356,117.0,0.017089665078181562,Clear,0,1,0
3294713,87.0,0.026085886931297892,Clear,0,15,0
3195256,77.0,0.03076445926482089,Clear,0,16,0
3042969,29.0,0.012217941020470892,Clear,0,23,0
2991476,50.0,0.038017776467236204,Clear,0,22,1
3493891,25.0,0.007651669056901212,Clear,0,17,0
3168611,30.95,0.01661735405359949,Clear,0,12,0
3146022,153.0,0.08066608517613766,Clear,0,17,0
3232711,33.044,0.15835682971273043,Clear,0,17,0
3523105,107.95,0.008584056080109922,Clear,0,14,0
3400893,67.95,0.06962487083060066,Clear,0,21,0
3236212,107.95,0.01506570873446417,Clear,0,18,0
3455083,77.95,0.01789604395654995,Clear,0,16,0
3209227,80.0,0.008423038011216372,Clear,0,16,0
3476731,35.95,0.005848886024840589,Clear,0,19,0
3403333,57.95,0.007501469338464407,Clear,0,18,0
3200454,59.0,0.12238893096602166,Clear,0,14,0
3438989,437.0,0.05914809860252687,Clear,0,15,0
3189725,49.0,0.07976599614465416,Clear,0,17,0
3446649,47.95,0.017200608810932987,Clear,0,15,0
3330319,4.652,0.9543194157611259,Critical Risk,1,22,1
3469008,25.0,0.27698661274291336,Clear,0,23,1
3275374,24.0,0.011637679446452378,Clear,0,0,0
3324044,107.95,0.010971139120789133,Clear,0,22,0
3282395,75.0,0.02972809211605626,Clear,0,14,0
3032507,72.99,0.022712495722960715,Clear,0,17,0
3289786,59.0,0.019755227917970204,Clear,0,17,0
3226333,59.0,0.07821602894130314,Clear,0,13,0
3531016,92.0,0.019844507699076273,Clear,0,0,0
3521961,0.878,0.08861186540050559,Clear,0,23,0
3340941,209.95,0.013867455073417852,Clear,0,1,0
3324246,34.0,0.021657109975385655,Clear,0,23,0
3533599,59.0,0.01292055595085843,Clear,0,22,0
3381529,107.95,0.0056264436297102614,Clear,0,18,0
3269014,35.95,0.013451971410123375,Clear,0,17,0
3113476,34.0,0.023670053664190983,Clear,0,23,0
3041453,445.0,0.2454146001360154,Clear,1,18,0
3543155,134.95,0.012377901304417436,Clear,0,0,0
3446179,201.0,0.07251649117574575,Clear,0,3,0
3099731,100.0,0.04915986509038582,Clear,0,12,0
3071024,40.704,0.1615172843734908,Clear,0,18,0
3053557,117.0,0.03383598968280686,Clear,0,13,0
3199278,527.0,0.028360734410972983,Clear,0,23,0
3151005,57.95,0.012961744773942565,Clear,0,3,0
3057013,335.0,0.03331239870433005,Clear,0,2,0
3066018,200.0,0.013759737572262532,Clear,0,20,0
3569041,117.0,0.059319218879069664,Clear,0,21,0
3208421,107.95,0.010030758987953314,Clear,0,3,0
3154359,35.95,0.00919285035907455,Clear,0,14,0
3176951,47.95,0.006646044379727109,Clear,0,1,0
3002154,25.0,0.014056148540841784,Clear,0,20,0
3478064,57.95,0.025050740594154408,Clear,0,3,0
3062243,564.95,0.01972263044449864,Clear,0,1,0
3159829,56.5,0.06211765916809564,Clear,0,4,0
3544208,160.5,0.013494142740178358,Clear,0,16,0
3268305,117.0,0.0531747241710512,Clear,1,6,0
3195674,142.0,0.011638448463535993,Clear,0,19,0
3041534,100.0,0.010264318829297176,Clear,0,18,1
3134237,47.95,0.007288831813769636,Clear,0,23,0
3492613,107.95,0.025963638283247503,Clear,0,2,0
3154578,129.95,0.015460478784191534,Clear,0,15,0
3187600,105.95,0.008839643584703712,Clear,0,20,0
3224538,226.0,0.013304446470915976,Clear,0,21,0
3117630,213.0,0.08866566041780104,Clear,0,22,0
3074300,107.95,0.024174530477599973,Clear,0,4,0
3141293,24.0,0.015452200618869427,Clear,0,22,0
3010099,400.0,0.028749479516111686,Clear,1,21,0
3452683,49.0,0.009750558128753719,Clear,0,18,0
3049276,117.0,0.12218374407634848,Clear,0,7,0
3471578,30.95,0.007668762056102998,Clear,0,22,0
3479861,117.0,0.01358934809239667,Clear,0,20,0
3056349,150.0,0.2888298688918999,Clear,0,0,0
3262598,97.0,0.11784815221661019,Clear,0,15,0
3223117,67.067,0.9788760478500428,Critical Risk,1,17,0
3480538,49.0,0.04325457059887574,Clear,0,23,0
3139191,117.0,0.01845523376829093,Clear,0,13,0
3512374,200.0,0.013413947307391651,Clear,0,20,0
3351306,59.0,0.009500639519138597,Clear,0,18,0
3032560,117.0,0.18878894769755755,Clear,0,17,0
3201019,117.0,0.044101274911116484,Clear,0,17,0
3062077,100.0,0.0358030111850035,Clear,0,0,0
3455732,117.0,0.08526138414350311,Clear,0,20,0
3340470,92.0,0.11203156321560306,Clear,0,22,0
3195101,100.0,0.02111813996032218,Clear,0,15,0
3102589,198.22,0.03614994454549991,Clear,0,21,0
3256713,117.0,0.007555736330035962,Clear,0,18,0
3348832,42.596,0.030359683965569286,Clear,0,20,0
3564165,49.0,0.019341225417285314,Clear,0,17,0
3048576,226.0,0.2955790849901158,Clear,0,1,0
3032867,55.036,0.06354040077807843,Clear,0,18,0
3099684,50.0,0.0348572634474608,Clear,0,11,0
3569745,117.0,0.03815433042281955,Clear,0,2,0
3206650,47.95,0.01401164481647637,Clear,0,18,0
3562980,57.95,0.009873552032764188,Clear,0,0,0
3086612,150.0,0.031484150990971085,Clear,0,3,1
3096220,200.0,0.023136648012977164,Clear,0,20,0
3329809,54.5,0.028354407118336238,Clear,0,20,0
3129485,53.95,0.012015894039251917,Clear,0,21,0
3238564,107.95,0.019769020966727828,Clear,0,15,0
3159125,206.0,0.0413653739400228,Clear,0,0,0
3545142,31.95,0.011857801192035054,Clear,0,22,0
3344087,60.0,0.04902738992916867,Clear,0,8,0
3281150,39.0,0.02502661947430488,Clear,0,23,0
3166596,226.0,0.06357725659781108,Clear,0,17,0
3062187,30.0,0.015605517176327447,Clear,0,1,0
3125242,100.0,0.02440134497108616,Clear,0,16,0
3447931,34.0,0.018969839332387495,Clear,0,0,0
3230719,11.601,0.041784174462853665,Clear,0,22,1
3563811,1080.0,0.04680536000493722,Clear,0,15,0
3385711,57.95,0.034886788893294,Clear,0,7,0
3532738,554.0,0.10534168253195426,Clear,1,18,0
3238933,49.0,0.01316296489601878,Clear,0,16,0
3311495,117.0,0.036403212953872555,Clear,0,19,0
3276634,42.95,0.0067643657001258016,Clear,0,15,0
3338954,167.0,0.031996556269505656,Clear,0,15,0
3044814,107.95,0.006100718796935916,Clear,0,14,0
3073679,39.0,0.01724128723488597,Clear,0,2,0
3166361,57.0,0.03978467090880654,Clear,0,15,0
3100957,20.95,0.00604123232661491,Clear,0,16,0
3350587,107.95,0.02319616027082506,Clear,0,14,0
3443489,88.95,0.0332294056656958,Clear,0,0,0
3295536,159.95,0.03758016793835186,Clear,0,19,0
3483661,107.95,0.014861166686424005,Clear,0,14,0
3059211,100.0,0.21943485398688142,Clear,0,17,0
3064335,67.95,0.007360577346289983,Clear,0,16,0
3461544,20.0,0.017946711693176912,Clear,0,21,0
3265339,72.95,0.03806574826542356,Clear,0,13,0
3343795,39.0,0.11151386430480081,Clear,0,2,0
3401843,107.95,0.01788589249674893,Clear,0,1,0
3492962,97.95,0.022638650969514302,Clear,0,11,0
3510077,47.95,0.015833675572402957,Clear,0,23,0
3404508,117.0,0.03781767197621452,Clear,0,23,0
3172648,280.0,0.14595768330556838,Clear,0,19,0
3250858,117.0,0.11774280449373688,Clear,0,18,0
3283078,226.0,0.026794685028630475,Clear,0,17,0
3509636,92.99,0.1629862460666314,Clear,0,21,0
3141423,233.11,0.02766486521834981,Clear,0,22,0
3479940,59.0,0.1270326158050368,Clear,0,20,0
3130375,204.97,0.008102149375878597,Clear,0,1,0
3209035,610.47,0.03139738007148104,Clear,0,15,0
3196825,150.0,0.33299207233611655,Clear,0,0,1
3265941,57.95,0.009133409478017404,Clear,0,16,0
3483688,10.0,0.3239867993240475,Clear,0,14,1
3388591,35.95,0.0039697801213854095,Clear,0,2,0
3506161,59.0,0.008986272929381842,Clear,0,17,0
3156785,87.95,0.04086394183242756,Clear,0,4,0
3130692,117.0,0.025313018687331414,Clear,0,2,0
3443451,58.95,0.022611018119716893,Clear,0,0,0
2992155,59.0,0.01961762270753825,Clear,0,0,0
3148626,160.5,0.04356268310001293,Clear,0,15,0
3376530,37.34,0.07152912602582628,Clear,0,0,1
3043463,31.95,0.005959774235037499,Clear,0,1,0
3312075,362.47,0.009213333267587958,Clear,0,20,0
3452264,107.95,0.031050524295582683,Clear,0,16,0
3472056,19.366,0.8823483917067962,Critical Risk,0,1,1
3014895,100.0,0.04179231696733803,Clear,0,1,0
3150187,438.95,0.012931001733563239,Clear,0,23,0
3157598,250.0,0.06673039613881059,Clear,0,16,0
3087923,100.0,0.05632939086897457,Clear,0,15,0
3137828,117.0,0.06768269437232,Clear,0,22,0
3133779,77.0,0.09575000754219704,Clear,0,21,0
3150140,563.45,0.029697838126228466,Clear,0,23,0
3259422,117.0,0.01772048240402995,Clear,0,15,0
3573189,47.95,0.013600308732613888,Clear,0,15,0
3547894,9.468,0.0911431216001078,Clear,0,22,1
3145751,529.0,0.2221198945822679,Clear,0,15,0
3242820,2011.0,0.035166507899769134,Clear,0,21,0
3423732,107.95,0.019403920293945044,Clear,0,20,0
3131579,724.0,0.27700691363716246,Clear,0,13,0
3194881,58.43,0.03296056942520396,Clear,0,14,0
3543628,345.97,0.04437996121511322,Clear,0,7,0
3131316,92.0,0.0793634451258723,Clear,0,11,0
3117585,47.95,0.00800312413721614,Clear,0,22,0
3048392,100.0,0.12945857587475695,Clear,0,1,1
3323986,21.95,0.009433548320106065,Clear,0,22,0
3065161,47.95,0.01248810412513513,Clear,0,18,0
3446001,107.95,0.009513122399048002,Clear,0,1,0
3231101,57.95,0.013549304145244644,Clear,0,0,0
3204135,59.0,0.029347150279384907,Clear,0,17,0
3415056,350.0,0.19622127378849083,Clear,0,2,0
3337377,2427.02,0.02415043485078837,Clear,0,22,0
3211508,21.268,0.0829056732160909,Clear,0,4,1
3436842,51.0,0.02196662619610966,Clear,0,19,0
3189485,82.95,0.027010206510039506,Clear,0,16,0
3184161,171.0,0.20296747113303773,Clear,0,15,0
3148253,117.0,0.011344252648851565,Clear,0,12,0
3147261,17.84,0.09672158842964877,Clear,0,23,0
3023518,47.95,0.006819723129230667,Clear,0,13,0
3017245,60.0,0.02984748862235666,Clear,0,19,0
3283364,209.95,0.014062226721018744,Clear,0,18,0
3102014,250.0,0.020011965514278522,Clear,0,19,1
3303804,47.95,0.008340262714316494,Clear,0,4,0
3503770,20.042,0.12310029570984081,Clear,0,17,1
3062546,29.616,0.06714625957548367,Clear,0,2,0
3199180,117.0,0.060294746727763596,Clear,0,22,0
3537747,269.95,0.09744856260454629,Clear,0,12,0
3185966,43.667,0.144031437899444,Clear,0,0,0
3183429,445.64,0.05752598676028227,Clear,0,1,0
3034686,25.546,0.07449511529201397,Clear,0,1,0
3207422,29.0,0.013102529054832751,Clear,0,21,0
3507258,8.361,0.6558266297967512,Suspicious,1,0,0
3448818,42.0,0.012218825118715486,Clear,0,13,0
3485495,42.95,0.009564366773768224,Clear,0,2,0
3077252,103.074,0.024702159759376868,Clear,0,19,1
3062399,150.0,0.29118812536437244,Clear,0,1,0
3435871,48.95,0.0075554319742421,Clear,0,13,0
3265626,146.0,0.04322421078001629,Clear,0,15,0
3106837,495.99,0.15115113591260235,Clear,0,0,0
3087660,50.0,0.012523203903598065,Clear,0,14,1
3430010,107.0,0.08716779680816418,Clear,0,7,0
3256803,57.95,0.01836548061958314,Clear,0,18,0
3197079,59.0,0.06475148502730912,Clear,0,2,0
3308750,68.5,0.03303492237161553,Clear,0,15,0
3269839,51.0,0.11042431008936057,Clear,0,21,0
3048732,100.0,0.014487018115845797,Clear,0,2,0
3004411,300.0,0.011221648176772658,Clear,0,12,0
3191595,49.0,0.023607408730680485,Clear,0,2,0
3493680,59.0,0.8797265141525735,Critical Risk,1,16,0
3235069,117.0,0.025089196066298006,Clear,0,5,0
3370064,117.0,0.02496298895566867,Clear,0,23,0
3385449,69.95,0.018830114333028298,Clear,0,3,0
3487593,35.95,0.008659372157414406,Clear,0,20,0
3227850,59.0,0.0146672941321114,Clear,0,21,0
3254247,30.95,0.01344150944452467,Clear,0,21,0
3508119,34.0,0.03897799642365256,Clear,0,13,0
3158224,39.0,0.014253944654221038,Clear,0,19,0
3466396,58.95,0.007336798468804677,Clear,0,23,0
3519014,97.0,0.0528086172252703,Clear,0,1,0
3148112,47.95,0.05367143081750872,Clear,0,6,0
3040646,444.88,0.014952828220023405,Clear,0,16,0
3134853,117.0,0.02063164205188564,Clear,0,1,0
3460655,158.618,0.3467156874056058,Clear,1,17,0
3194536,378.0,0.042319500430818606,Clear,0,4,0
3417840,159.95,0.012095330741316924,Clear,0,22,0
3510954,100.0,0.04298168306773677,Clear,0,6,0
3015549,150.0,0.15684606829655653,Clear,0,8,1
3546219,26.191,0.14949080548604823,Clear,0,14,1
3040039,75.0,0.023252326023513445,Clear,0,13,0
3514870,26.95,0.021912203543441932,Clear,0,18,0
3015749,30.0,0.007124056281064317,Clear,0,13,0
3088564,100.0,0.06536416090506761,Clear,0,17,0
3273432,30.95,0.014374417529726104,Clear,0,13,0
3059599,104.95,0.01267112561171011,Clear,0,18,0
3391706,14.501,0.016163526616345875,Clear,0,3,0
3134762,28.95,0.030113439127470786,Clear,0,1,0
3572638,50.0,0.07912489073248986,Clear,0,5,1
3288146,59.0,0.05638038105406646,Clear,0,0,0
3327323,107.95,0.017544648950625387,Clear,0,22,0
3086138,50.0,0.06828835267051184,Clear,0,1,1
3306715,35.0,0.0341567554861635,Clear,0,23,0
3024533,280.0,0.030460789442290963,Clear,0,19,0
3271777,311.95,0.044677947551595903,Clear,0,20,0
3342700,35.346,0.3790032227415814,Clear,0,21,1
3288762,47.95,0.00931167294233962,Clear,0,3,0
3344415,49.0,0.02742555478305888,Clear,0,14,0
3218706,59.0,0.04069516814187268,Clear,0,15,0
3124967,307.95,0.035516679605914016,Clear,0,8,0
3175784,29.0,0.024069873749406646,Clear,0,20,0
3160326,46.5,0.007708156787568473,Clear,0,14,0
3404827,91.234,0.22648520059103416,Clear,0,1,0
3540726,250.0,0.03273462555289946,Clear,0,12,0
3215087,107.95,0.01902611322059258,Clear,0,15,0
3380974,57.95,0.006194081328315978,Clear,0,15,0
3212803,280.0,0.046531210577569225,Clear,0,19,0
3113202,100.0,0.2667041449596254,Clear,0,21,1
3514930,29.0,0.011214627936864202,Clear,0,18,0
3044776,107.95,0.012594109344738534,Clear,0,14,0
3300420,107.95,0.02488401702645416,Clear,0,5,0
3235873,1152.95,0.057558739907734385,Clear,0,16,0
3108340,50.0,0.02667053260924534,Clear,0,16,0
3472372,107.95,0.016478303827463837,Clear,0,4,0
2997583,500.0,0.13781788701185843,Clear,0,17,0
